datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-17 05:00:00+00:00,2187.61,2195.0,2185.63,2185.91,4862.8971,10648988.403583,41021,3114.348,6820856.503038
2026-05-17 06:00:00+00:00,2185.91,2188.0,2181.7,2185.02,3780.4218,8258233.721032,39827,1500.2872,3277698.894629
2026-05-17 07:00:00+00:00,2185.02,2188.49,2182.53,2186.64,3050.4999,6667758.417292,35967,1406.8611,3075084.655041
2026-05-17 08:00:00+00:00,2186.63,2187.06,2183.12,2185.95,2632.7465,5752922.959386,26431,1506.5745,3291699.067795
2026-05-17 09:00:00+00:00,2185.95,2191.38,2185.91,2190.23,2889.1747,6323634.619983,28662,1436.6056,3144558.964174
2026-05-17 10:00:00+00:00,2190.22,2198.14,2190.22,2194.28,5616.8575,12325766.07812,69029,3357.6303,7367975.015763
2026-05-17 11:00:00+00:00,2194.29,2194.72,2188.0,2192.0,4451.9991,9755960.717752,47135,1877.5901,4115046.682932
2026-05-17 12:00:00+00:00,2192.0,2198.04,2191.34,2194.3,3964.1553,8701022.50975,42339,1601.2765,3514910.837522
2026-05-17 13:00:00+00:00,2194.3,2194.93,2187.29,2192.12,4823.5227,10572034.542789,52269,2036.6465,4464544.917342
2026-05-17 14:00:00+00:00,2192.12,2192.39,2178.39,2186.64,6752.4117,14755944.467207,89770,2712.3218,5927457.134382
2026-05-17 15:00:00+00:00,2186.64,2188.84,2181.2,2186.51,3341.197,7302092.506304,53311,1661.8991,3632249.426508
2026-05-17 16:00:00+00:00,2186.51,2189.12,2182.15,2182.51,2827.4053,6179687.147953,46473,1320.4046,2886176.52069
2026-05-17 17:00:00+00:00,2182.52,2184.95,2176.63,2183.67,4289.4198,9352734.77309,66516,2255.0804,4917516.203526
2026-05-17 18:00:00+00:00,2183.68,2188.5,2179.13,2188.49,2741.364,5988290.903038,43154,1487.9957,3251163.868627
2026-05-17 19:00:00+00:00,2188.5,2193.62,2187.56,2192.53,2510.046,5499020.538265,40779,1482.9914,3248769.847918
2026-05-17 20:00:00+00:00,2192.54,2193.68,2186.98,2189.55,2455.0533,5375976.972148,30449,1262.0184,2763396.403874
2026-05-17 21:00:00+00:00,2189.55,2194.82,2187.24,2191.81,2300.4023,5041722.797868,32925,1406.6202,3082804.883459
2026-05-17 22:00:00+00:00,2191.8,2191.8,2174.01,2179.69,11039.9188,24081133.628226,133844,4460.6112,9729701.806792
2026-05-17 23:00:00+00:00,2179.7,2179.7,2091.48,2131.0,72862.7078,155164993.279398,420570,33383.3544,71073733.81547
2026-05-18 00:00:00+00:00,2131.0,2132.0,2104.99,2115.46,33448.5802,70774701.887007,355197,12623.3048,26705216.800709
2026-05-18 01:00:00+00:00,2115.47,2121.33,2106.5,2117.54,16339.63,34529646.350768,210620,7013.4082,14824459.708491
2026-05-18 02:00:00+00:00,2117.54,2124.0,2112.78,2116.64,9170.8986,19434174.307072,109963,4282.8223,9076189.37251
2026-05-18 03:00:00+00:00,2116.65,2123.91,2115.89,2118.44,7975.8225,16904724.175747,89269,3803.4916,8062240.659277
